Payer	Debit_CreditInd.	PercentofPayAmount	DaystoPay
100452	S	97.99999731	19
100452	S	97.99999012	19
100452	S	97.99999141	19
100452	S	98.00000387	19
100452	S	97.99998233	19
100452	S	97.99998233	19
100452	S	97.99998233	19
100452	S	97.99999876	19
100452	S	97.99998233	19
100452	S	97.99998233	19
100452	S	97.99998233	19
100452	S	97.99998233	19
100452	S	97.99998233	19
100452	S	97.99999141	19
100452	S	97.99998233	19
100452	S	97.99998233	19
100452	S	97.99998233	19
100452	S	98.00003855	19
100452	S	98	19
100452	S	98	22
100452	S	97.99998233	22
100452	S	98.00001368	22
100452	S	98	22
100452	S	97.99998233	22
100452	S	97.99998233	22
100452	S	98	22
100452	S	98	22
100452	S	98	22
100452	S	98	22
100452	S	97.99999141	21
100452	S	97.99999141	20
100452	S	97.99998233	20
100452	S	97.99998233	20
100452	S	97.99998233	20
100452	S	97.99998233	20
100452	S	98.00000855	20
100452	S	97.99998233	20
100452	S	98	20
100452	S	97.99998233	20
100452	S	97.99998233	20
100452	S	97.99998233	19
100452	S	97.99998233	19
100452	S	97.99998233	19
100452	S	98	19
100452	S	97.99998233	19
100452	S	97.99997948	19
100452	S	97.99998233	19
100452	S	97.99997906	19
100452	S	97.99999141	19
100452	S	97.99999141	19
100452	S	98	19
100452	S	98	19
100452	S	98	19
100452	S	97.99998547	19
100452	S	97.99998233	19
100452	S	97.99999141	19
100452	S	97.99998233	19
100452	S	98	19
100452	S	97.99998233	19
100452	S	98	19
100452	S	97.99998233	19
100452	S	97.99998233	21
100452	S	97.99999141	21
100452	S	97.99999141	21
100452	S	97.99999709	21
100452	S	97.99998233	21
100452	S	97.99998233	21
100452	S	97.99998233	21
100452	S	98.00001284	20
100452	S	97.99998233	19
100452	S	97.99999141	19
100452	S	97.99998233	19
100452	S	97.99999091	19
100452	S	97.99999141	19
100452	S	97.99999141	19
100452	S	97.99999141	19
100452	S	98.00000251	19
100452	S	97.99998233	19
100452	S	97.99998233	19
100452	S	98	19
100452	S	97.99999141	19
100452	S	97.99999141	18
100452	S	98	18
100452	S	98	18
100452	S	97.99998233	18
100452	S	97.99998233	19
100452	S	98	19
100452	S	98	19
100452	S	98	19
100452	S	98.00001241	19
100452	S	97.99999072	19
100452	S	98	18
100452	S	98	18
100452	S	98.0000123	18
100452	S	97.99999023	18
100452	S	98	18
100452	S	98.00001032	18
100452	S	97.99998233	18
100452	S	98	18
100452	S	98	18
100452	S	97.9999929	18
100452	S	98	18
100452	S	98	18
100452	S	97.99998233	17
100452	S	98	17
100452	S	98	17
100452	S	98.0000173	17
100452	S	98	17
100452	S	97.99998233	17
100452	S	97.99999141	18
100452	S	97.99999451	19
100452	S	97.99999557	19
100452	S	97.99998233	19
100452	S	97.99998233	19
100452	S	97.99998233	19
100452	S	98.00000922	19
100452	S	97.99998233	19
100452	S	97.99998233	19
100452	S	98	19
100452	S	98	19
100452	S	97.99999141	19
100452	S	97.99998233	19
100452	S	97.99998233	19
100452	S	98	19
100452	S	97.99999446	19
100452	S	97.99998233	19
100452	S	97.99998233	19
100452	S	98	19
100452	S	98.00000398	19
100452	S	97.99998233	19
100452	S	98	19
100452	S	97.99998233	19
100452	S	97.999991	19
100452	S	98	19
100452	S	97.99999862	19
100452	S	97.99999551	19
100567	S	98.10077519	24
100575	H	100	-32
100575	H	100	-32
100575	S	96.93131851	28
100575	S	96.7983428	23
100575	S	97.52259827	27
100575	S	96.96259022	25
100575	S	97.28143537	27
100575	S	97.50404502	23
100575	S	96.97099193	22
100575	S	96.94360253	22
100575	S	97.57180322	26
100575	S	97.04021191	26
100575	S	91.30859844	40
100575	S	97.51959528	26
100575	S	95.65237404	26
100575	S	97.75937505	25
100575	S	99.24249587	25
100575	S	94.57072123	22
100575	S	83.17972663	22
100575	S	55.16145952	20
100575	S	88.32905779	22
100575	S	92.49570193	22
100575	S	93.7744566	22
100575	S	93.62599098	21
100575	S	95.57402248	21
100575	S	92.02620353	23
100575	S	95.88691537	23
100575	S	92.87485466	23
100575	S	97.33574618	23
100575	S	97.33633028	23
100575	S	97.49755531	22
100575	S	97.38265512	22
100575	S	97.24271526	22
100575	S	97.22011879	22
100575	S	97.30209668	21
100575	S	97.15457296	27
100575	S	97.19945223	25
100575	S	97.38942717	25
100575	S	96.96356403	24
100575	S	97.26119498	23
100575	S	97.05029616	23
100575	S	97.32873073	23
100575	S	97.36361697	23
100575	S	96.74147318	23
100575	S	96.43066102	23
100575	S	97.44275735	23
100575	S	97.31434031	23
100575	S	97.24705092	23
100575	S	97.43912337	22
100575	S	97.35775698	22
100575	S	97.39683166	22
100575	S	97.43185736	22
100575	S	97.27501172	22
100575	S	97.20846184	22
100575	S	97.12506856	22
100575	S	97.22585181	22
100575	S	97.36987234	22
100575	S	97.32558873	21
100575	S	97.33111149	21
100575	S	97.36781316	21
100575	S	97.4260672	26
100575	S	96.7703943	26
100575	S	97.32547278	26
100575	S	97.22504223	26
100575	S	97.21509496	26
100575	S	97.05993689	26
100575	S	97.3429513	26
100575	S	97.40492125	25
100575	S	97.38038468	25
100575	S	97.17017738	26
100575	S	97.29271296	22
100575	S	100.6737293	23
100575	S	94.34828078	25
100575	S	97.8437951	22
100575	S	96.84227982	23
100575	S	97.55176467	22
100575	S	97.27250157	28
100575	S	96.94372729	26
100575	S	97.24403316	26
100575	S	97.395092	25
100575	S	96.97353757	25
100575	S	97.01173657	25
100575	S	97.15457296	25
100575	S	95.49714738	25
100575	S	97.46064447	24
100575	S	97.24970217	24
100575	S	97.34887365	24
100575	S	96.86548083	24
100575	S	97.15457296	24
100575	S	97.35199497	24
100575	S	97.15484224	24
100575	S	97.15457296	24
100575	S	97.25820517	24
100575	S	97.29611428	23
100575	S	97.21609158	23
100575	S	97.28878408	23
100575	S	97.21609158	23
100575	S	96.97021399	23
100575	S	97.1923193	23
100575	S	97.33195789	23
100575	S	97.21264547	23
100575	S	97.32915992	22
100575	S	97.00302496	22
100575	S	95.49714738	22
100575	S	97.2969662	22
100575	S	97.27259181	21
100575	S	95.52473834	22
100575	S	97.42178808	26
100575	S	97.24345142	26
100575	S	97.49874832	26
100575	S	96.74494532	25
100575	S	97.37513374	25
100575	S	97.25866016	23
100575	S	97.44846158	23
100575	S	97.34487271	23
100575	S	97.38279178	23
100575	S	97.33099384	23
100575	S	97.30736547	23
100575	S	96.86502481	22
100575	S	97.33784752	22
100625	S	90.93821138	21
100625	S	97.48152714	20
100740	H	100	-8
100740	H	377.7473522	-14
100740	S	95.45156118	30
100740	S	94.77666011	20
100740	S	93.66687974	21
100740	S	96.53803489	30
100740	S	73.41854059	20
100740	S	81.62574002	20
100740	S	83.44047126	20
100740	S	97.75999228	33
100740	S	97.66690199	33
100740	S	97.74101087	22
100740	S	97.62800941	30
100740	S	97.68735252	32
100740	S	97.3784077	21
100740	S	97.87098132	20
100740	S	97.80158697	20
100740	S	97.80158697	20
100740	S	97.79919679	20
100740	S	97.79918589	21
100740	S	97.14595591	21
100740	S	97.79911269	20
100740	S	95.0702038	20
100740	S	87.7868026	20
100740	S	93.31781227	20
100740	S	87.03595437	24
100740	S	87.03595437	24
100740	S	87.75732894	20
100740	S	91.13451637	20
100740	S	97.79918589	26
100740	S	94.95923606	32
100740	S	83.40657756	20
100747	S	98.4284915	44
100747	S	98.64322304	43
100747	S	98.28122282	44
100747	S	98.73077497	44
100747	S	98.40965025	49
100748	H	100	49
100748	H	100	-7
100748	S	96.0884042	23
100748	S	98	19
100748	S	97.79009687	13
100748	S	97.23477339	14
100748	S	98.14757214	13
100790	H	100	43
100790	H	100	43
100790	H	100	76
100790	S	118.6634842	19
100790	S	562.781402	19
100896	S	100	22
100956	S	97.99999655	14
100956	S	98	20
100956	S	97.99944812	12
100956	S	98.013524	7
100956	S	98.01448562	14
100969	H	100	137
100969	H	100	77
100969	H	100	56
100969	H	100	35
100969	H	100	9
100969	S	98.11173475	31
100990	S	98.00082781	18
101005	H	100	10
101005	H	100	14
101005	H	100	14
101005	H	100	14
101005	H	100	14
101005	H	100	14
101005	H	100	14
101005	H	100	29
101005	H	100	32
101005	H	100	27
101005	H	100	27
101005	H	100	27
101005	H	100	33
101005	H	100	34
101005	H	100	34
101005	H	100	34
101005	H	100	10
101005	H	100	10
101005	H	100	10
101005	H	100	16
101005	H	100	15
101005	H	100	15
101005	H	100	15
101005	H	100	14
101005	H	100	15
101005	S	98	42
101005	S	98	49
101005	S	98	42
101005	S	98.00038884	42
101005	S	98.02000051	37
101005	S	100	40
101005	S	100	42
101005	S	40.51617599	32
101055	S	97.73896093	17
101057	H	100	41
101057	S	98.10554322	22
101070	S	98	18
101074	H	100	11
101074	H	100	11
101074	H	100	17
101074	S	98.05680998	12
101074	S	98.13730062	30
101074	S	98.00668	30
101074	S	98.06495515	15
101099	H	100	26
101099	H	100	33
101099	S	98.15202921	36
101099	S	98.13580247	36
101099	S	97.99990414	31
101112	H	123.0125853	-19
101112	S	97.99659398	25
101112	S	97.99659398	25
101112	S	97.99659398	24
101112	S	97.99658641	24
101112	S	97.99658254	24
101112	S	97.99659503	24
101112	S	97.99660561	24
101112	S	97.99659642	24
101112	S	97.99658764	24
101112	S	97.99660088	24
101112	S	97.99659341	24
101112	S	97.99658295	24
101112	S	97.99659462	24
101112	S	97.99660439	24
101112	S	97.99658656	24
101112	S	97.99658971	23
101112	S	97.99658624	23
101112	S	97.99658945	23
101112	S	97.99659672	22
101112	S	97.99660537	23
101112	S	97.99533337	23
101112	S	97.99810534	22
101112	S	97.99658666	21
101112	S	97.9966106	21
101112	S	97.99659837	21
101112	S	97.99659438	27
101112	S	97.99659438	26
101112	S	97.99659438	26
101112	S	97.9965931	25
101112	S	97.99874931	25
101112	S	97.99658981	25
101112	S	97.99660452	25
101112	S	97.99659231	25
101112	S	97.99659137	25
101112	S	97.99659199	25
101112	S	97.99658405	25
101112	S	97.99659643	24
101112	S	97.99658677	24
101112	S	97.99660346	24
101112	S	97.99658393	24
101112	S	97.9966019	24
101112	S	97.99660604	24
101112	S	97.99658795	24
101112	S	97.99659047	24
101112	S	97.99432952	22
101112	S	97.99659411	28
101112	S	97.99659438	27
101112	S	97.99660182	26
101112	S	97.99660623	25
101112	S	97.99659397	23
101112	S	97.99659426	23
101112	S	97.99659426	23
101112	S	97.99659766	21
101112	S	97.9965902	21
101112	S	97.99658253	22
101112	S	97.99930483	22
101112	S	97.99659915	21
101112	S	97.99659797	20
101112	S	97.99659426	23
101112	S	97.99659426	25
101112	S	97.99659397	25
101112	S	97.99660497	24
101112	S	97.99659426	24
101112	S	97.99658671	28
101112	S	97.99661691	28
101112	S	97.99658162	28
101112	S	97.99659254	26
101112	S	97.99657817	26
101112	S	97.99658831	26
101112	S	97.99659045	26
101112	S	97.99659111	26
101112	S	97.99658042	26
101112	S	97.9965816	26
101112	S	97.99658935	25
101112	S	97.99659845	25
101112	S	97.99659053	25
101112	S	97.99660729	25
101112	S	97.99659564	25
101112	S	97.99658182	22
101112	S	97.99658348	22
101112	S	97.99660381	22
101112	S	97.99659543	21
101112	S	97.99658282	25
101112	S	97.99660779	25
101112	S	97.99659469	24
101112	S	97.99444361	26
101112	S	97.99658706	26
101112	S	97.99669455	26
101112	S	97.99659085	26
101112	S	97.99659397	26
101112	S	97.99659397	26
101112	S	97.99659397	26
101112	S	97.99659397	26
101112	S	97.99658859	26
101112	S	97.99658709	25
101112	S	97.99669455	25
101112	S	97.99659397	25
101112	S	97.99659397	24
101112	S	97.99658287	21
101112	S	97.99658983	23
101112	S	97.99660499	23
101112	S	97.99658448	23
101112	S	97.9976055	25
101112	S	97.99659943	27
101112	S	97.99659397	27
101112	S	97.99878562	23
101112	S	97.99660201	25
101112	S	97.99657859	24
101112	S	97.99660552	28
101112	S	97.99659446	24
101112	S	97.99660052	24
101112	S	97.99658853	24
101112	S	97.99658121	24
101112	S	97.99659341	24
101112	S	97.9965901	23
101112	S	97.99659446	23
101112	S	97.99659446	23
101112	S	97.99659446	23
101112	S	97.99660481	23
101112	S	97.99658545	22
101112	S	97.99659446	23
101112	S	97.99660052	22
101112	S	97.99660052	21
101112	S	97.99659119	21
101112	S	97.99660052	21
101112	S	97.99658753	22
101112	S	97.99658073	21
101112	S	97.99660367	21
101112	S	97.99659981	21
101112	S	97.99658738	25
101112	S	97.99660225	25
101112	S	97.996605	24
101112	S	97.99660319	24
101112	S	97.99659829	24
101112	S	97.99658933	24
101112	S	97.99669455	24
101112	S	97.99659754	24
101112	S	97.99659397	24
101112	S	97.99660534	24
101112	S	97.99659397	24
101112	S	97.9965899	23
101112	S	97.99659094	23
101112	S	97.99658776	23
101112	S	97.99659837	23
101112	S	97.9965839	23
101112	S	97.99658366	23
101112	S	97.99658793	23
101112	S	97.99658376	21
101112	S	97.99660162	23
101116	S	85.69657171	22
101116	S	97.34387509	20
101116	S	97.07609624	1
101131	S	97.71172785	18
101131	S	97.55357143	15
101131	S	97.55357143	16
101131	S	97.64607048	17
101131	S	97.68412248	16
101131	S	97.69753717	17
101131	S	97.70679626	18
101131	S	97.79594645	16
101131	S	97.73914729	18
101131	S	97.64604811	17
101131	S	97.65176029	17
101131	S	97.55357143	14
101131	S	97.55357143	26
101131	S	97.62650531	15
101136	S	98.00000595	14
101136	S	97.99668874	13
101142	S	98.00010368	12
101236	S	97.99990316	13
101236	S	1009.752485	14
101236	S	108.5476876	14
101246	S	97.82280816	13
101289	S	97.94713754	12
101289	S	97.9107972	13
101289	S	97.51811594	12
101289	S	97.91181015	11
101289	S	97.90451977	11
101295	S	100.7555534	60
101295	S	93.86849835	60
101295	S	100	46
101295	S	100	46
101318	S	97.99998084	16
101318	S	97.99998127	15
101318	S	97.99801784	21
101318	S	97.99933533	20
101318	S	98	23
101318	S	98.00048239	23
101339	H	100	4
101339	S	98.06162565	34
101339	S	98.10604129	29
101339	S	98.05631769	34
101339	S	98.07475972	32
101339	S	98.09446606	29
101356	H	100	4
101356	S	98.40208333	27
101356	S	98.06644518	32
101356	S	98.05233964	31
101356	S	98.17843866	29
101356	S	98	26
101393	H	100	14
101393	H	100	8
101393	H	100	2
101393	S	98.15509694	35
101393	S	98.09418545	35
101393	S	98.08298851	35
101393	S	98.0404961	32
101393	S	98.28859918	37
101393	S	98.02690231	31
101393	S	98.33333333	28
101393	S	98.11104468	16
101393	S	98.03820167	31
101393	S	98.09001065	32
101393	S	98.02623593	31
101393	S	98.0285777	30
101393	S	98.4893617	28
101393	S	98.0231948	15
101393	S	98.1321855	29
101393	S	98.11922899	28
101393	S	98.11497326	37
101393	S	98.20925553	36
101393	S	98.03153767	34
101398	S	97.99171843	19
101398	S	98.00096688	18
101398	S	74.04440027	13
101408	S	98.0643855	13
101408	S	98.02654421	15
101426	S	98.00001626	24
101426	S	98.00000519	26
101426	S	97.99996634	26
101426	S	97.9999773	25
101426	S	98.00000446	25
101426	S	98.00000342	23
101426	S	97.99998405	23
101426	S	97.99997535	23
101426	S	98	22
101426	S	97.99999263	22
101426	S	97.9999789	22
101426	S	97.99997948	24
101426	S	97.99999375	22
101426	S	98.00000628	24
101426	S	97.99994207	25
101426	S	97.99997566	25
101426	S	98.00000611	28
101426	S	98.00000561	24
101482	S	97.9993479	26
101482	S	98.00228311	29
101482	S	97.99999494	28
101489	S	98	29
101507	S	98	15
101507	S	98.00000456	15
101539	S	97.06548011	22
101539	S	98.99607843	28
101539	S	99	29
101539	S	99.00087133	37
101539	S	97.99998307	24
101539	S	99	29
101582	H	105.2914107	25
101582	H	100	14
101582	H	100	19
101582	H	100	14
101582	H	100	19
101582	H	100	45
101582	S	97.99801784	43
101582	S	98.28169014	35
101582	S	97.76328797	34
101582	S	98	35
101582	S	98	29
101582	S	98	29
101586	S	98.81176471	17
101586	S	98.38557465	14
101586	S	98.04965646	14
101586	S	98.03266788	11
101586	S	98.07956497	13
101586	S	98.05627846	14
101586	S	98.04237871	16
101586	S	98.01848239	13
101588	H	100	40
101588	H	100	13
101588	H	100	7
101588	S	98.05853926	35
101588	S	98.125	34
101588	S	98.16393443	34
101588	S	98.18333333	34
101588	S	98.0607799	32
101588	S	98.15757576	32
101588	S	98.33333333	32
101588	S	98.11791383	29
101588	S	98.39241623	20
101588	S	98.07093305	21
101588	S	98.10813094	35
101588	S	98.0214455	35
101588	S	98.20609615	34
101588	S	98.06086957	32
101588	S	98.06682826	29
101588	S	98.10676749	29
101588	S	98.06631987	29
101588	S	98.02507097	29
101588	S	97.99866131	28
101588	S	98.17422077	19
101588	S	98.21616666	18
101588	S	98.05371548	34
101588	S	98.04154708	34
101588	S	98.10254875	34
101588	S	98.04736046	34
101588	S	100	35
101588	S	98.07672795	35
101588	S	98.04574958	34
101588	S	97.99801784	33
101588	S	98.11118515	30
101588	S	98.01575225	30
101588	S	98	29
101588	S	98.24317249	20
101588	S	98.19047619	34
101588	S	98.04922845	16
101588	S	98.06328712	33
101594	S	97.6086972	22
101594	S	97.59791385	19
101594	S	97.6233411	23
101594	S	97.64490241	23
101594	S	97.58950693	22
101594	S	97.70778925	22
101594	S	97.66934432	20
101594	S	97.63183382	20
101594	S	97.66513868	20
101594	S	97.60084649	22
101594	S	97.60082759	20
101594	S	93.69974974	20
101594	S	97.62584459	20
101594	S	97.66979293	21
101786	S	95.42807073	22
101786	S	97.7125842	21
101786	S	97.65515843	21
101794	S	98.01184219	18
101794	S	98.01354109	18
101794	S	98.00952527	19
101794	S	98.01091673	18
101794	S	98.01092908	20
101794	S	101.2876174	27
101794	S	98.01014674	25
101794	S	98.01037198	19
101846	S	38.1110233	102
101846	S	97.35889383	93
101858	S	97.8925073	19
101858	S	98.1705972	17
101858	S	98.05728607	21
101858	S	97.76225511	21
101898	H	100	-75
101898	H	100	-51
101898	H	100	-51
101898	H	100	-44
101898	H	100	-30
101898	H	490.3242678	-23
101898	H	391.0119389	-23
101898	H	185.080078	-23
101898	H	490.3242678	-23
101898	H	391.0119389	-23
101898	H	185.080078	-23
101898	H	100	-76
101898	H	100	-76
101898	H	100	-76
101898	H	100	-72
101898	H	100	-72
101898	H	100	-71
101898	H	100	-71
101898	H	100	-63
101898	H	100	-63
101898	H	100	-63
101898	H	100	-63
101898	H	100	-63
101898	H	100	-63
101898	H	100	-63
101898	H	100	-58
101898	H	100	-55
101898	H	100	-55
101898	H	100	-55
101898	H	100	-52
101898	H	100	-52
101898	H	100	-52
101898	H	100	-50
101898	H	100	-49
101898	H	100	-45
101898	H	100	-45
101898	H	100	-45
101898	H	100	-45
101898	H	100	-45
101898	H	100	-42
101898	H	100	-38
101898	H	100	-38
101898	H	100	-38
101898	H	100	-31
101898	H	100	-31
101898	H	100	-28
101898	H	100	-24
101898	H	100	-76
101898	H	100	-52
101898	H	100	-93
101898	H	100	-85
101898	H	100	-77
101898	H	100	-77
101898	H	100	-72
101898	H	100	-72
101898	H	100	-64
101898	H	100	-64
101898	H	100	-64
101898	H	100	-53
101898	H	100	-50
101898	H	100	-77
101898	H	109.2280067	-70
101898	H	1183.657641	-70
101898	H	100	-53
101898	H	100	-49
101898	H	100	-49
101898	H	100	-49
101898	H	100	-42
101898	H	100	-42
101898	H	100	-42
101898	H	100	-42
101898	H	100	-39
101898	H	100	-35
101898	H	100	-33
101898	H	100	-33
101898	H	100	-32
101898	H	100	-25
101898	H	100	-19
101898	H	100	-14
101898	H	100	-14
101898	H	100	-12
101898	H	100	-10
101898	H	100	-108
101898	H	100	-54
101898	H	100	-48
101898	H	100	-50
101898	H	100	-35
101898	H	100	-28
101898	H	100	-28
101898	H	100	-22
101898	H	100	-22
101898	H	100	-15
101898	H	100	-15
101898	H	100	-77
101898	H	100	-37
101898	H	100	-17
101898	H	100	-17
101898	H	100	-17
101898	H	100	-17
101898	H	100	-49
101898	H	100	-49
101898	H	100	-49
101898	H	100	-49
101898	H	100	-56
101898	H	100	-56
101898	H	100	-56
101898	H	100	-56
101898	H	100	-65
101898	H	100	-56
101898	H	100	-65
101898	H	100	-56
101898	H	100	-49
101898	H	100	-49
101898	H	100	-49
101898	H	100	-58
101898	H	100	-49
101898	H	100	-58
101898	H	100	-49
101898	H	100	-58
101898	H	100	-35
101898	S	97.40919188	23
101898	S	97.13955507	22
101898	S	97.40919188	22
101898	S	97.7062522	22
101898	S	97.35771684	21
101898	S	97.42435358	21
101898	S	97.44355358	24
101898	S	97.35771684	21
101898	S	97.5127827	21
101898	S	97.40919188	27
101898	S	97.40919188	22
101898	S	97.13955507	22
101898	S	97.28301887	21
101898	S	97.40919188	21
101898	S	97.40919188	20
101898	S	97.58956756	20
101898	S	97.40919188	23
101898	S	97.37033685	22
101898	S	97.37033685	22
101898	S	97.13955507	22
101898	S	97.13955507	22
101898	S	97.37033685	21
101898	S	97.3379475	21
101898	S	97.33905664	21
101898	S	97.37606795	21
101898	S	97.33905664	21
101898	S	97.34210594	21
101898	S	97.60807753	21
101898	S	97.55437045	20
101898	S	97.37015386	20
101898	S	97.16813822	20
101898	S	97.35771629	20
101898	S	97.48576147	20
101898	S	82.92709301	20
101898	S	97.24222173	20
101898	S	97.40919188	22
101898	S	97.40919188	22
101898	S	97.37183427	22
101898	S	97.36361214	22
101898	S	97.33905664	21
101898	S	97.41618774	24
101898	S	97.37033685	24
101898	S	97.37033685	24
101898	S	97.38589412	23
101898	S	97.37015386	23
101898	S	97.37033685	23
101898	S	97.36490586	23
101898	S	97.41476339	23
101898	S	97.36697425	23
101898	S	97.38140284	23
101898	S	97.3724941	23
101898	S	97.33905664	23
101898	S	97.40091265	23
101898	S	97.41618774	22
101898	S	97.36559501	22
101898	S	97.34210594	22
101898	S	97.38474109	22
101898	S	97.37033685	22
101898	S	97.34210594	22
101898	S	97.36628016	22
101898	S	97.37033685	22
101898	S	97.33905664	22
101898	S	97.40553389	22
101898	S	97.3724941	22
101898	S	97.34435047	22
101898	S	97.37183427	22
101898	S	97.37606795	22
101898	S	97.37486841	22
101898	S	97.34210594	21
101898	S	97.33746194	22
101898	S	97.38658635	21
